hum,weathersit,holiday,season,atemp,temp,hr,week,cnt
0.78,1,0,4,0.58,0.6,2,4,16
0.94,3,0,4,0.48,0.5,3,3,3
0.74,1,0,2,0.2,0.18,5,5,9
0.7,1,0,3,0.65,0.7,22,0,148
0.83,3,0,3,0.61,0.66,12,6,76
0.66,1,0,1,0.36,0.34,6,0,2
0.94,2,0,4,0.55,0.62,2,3,9
0.4,1,0,3,0.88,0.92,18,6,196
0.84,2,0,3,0.67,0.7,0,2,29
0.82,2,0,4,0.42,0.42,23,0,51
0.81,1,0,4,0.36,0.36,21,0,88
0.76,2,0,2,0.32,0.34,3,3,3
0.69,1,0,3,0.61,0.64,9,2,214
0.65,1,0,4,0.23,0.24,7,6,11
0.56,2,0,1,0.27,0.26,13,2,93
0.54,1,0,4,0.44,0.44,15,1,257
0.88,2,0,2,0.56,0.62,4,3,6
0.87,1,0,4,0.21,0.22,0,0,54
0.81,3,0,4,0.3,0.32,9,2,110
1.0,3,0,2,0.5,0.52,5,0,14
0.49,1,0,1,0.29,0.3,5,2,22
0.83,2,0,2,0.53,0.56,23,1,64
0.64,1,0,3,0.53,0.56,21,4,274
0.83,3,0,3,0.61,0.66,20,0,176
0.74,2,0,3,0.7,0.72,10,2,172
0.94,1,0,1,0.45,0.46,3,4,3
0.7,2,0,4,0.26,0.26,2,4,7
0.94,3,0,3,0.55,0.62,5,4,14
0.83,1,0,3,0.5,0.52,3,4,11
0.52,1,0,3,0.74,0.8,21,2,254
0.68,1,0,2,0.52,0.54,0,2,34
0.69,1,0,3,0.61,0.64,4,1,11
0.82,1,0,4,0.45,0.46,2,6,45
0.77,1,0,2,0.5,0.52,2,6,81
0.31,1,0,2,0.48,0.5,14,4,224
0.87,1,0,4,0.3,0.32,5,0,7
0.87,2,0,4,0.41,0.4,1,2,9
0.44,1,0,1,0.62,0.66,19,5,190
0.74,1,0,4,0.67,0.7,13,3,162
0.86,1,0,1,0.21,0.14,7,0,3
0.69,3,0,3,0.62,0.66,11,6,194
0.61,1,0,3,0.61,0.62,23,2,80
0.82,3,0,4,0.41,0.4,9,6,129
0.43,1,1,1,0.33,0.36,1,1,12
0.81,1,0,4,0.3,0.26,2,0,29
0.94,2,0,4,0.53,0.56,9,5,180
0.49,1,0,1,0.3,0.3,16,5,250
0.64,1,0,3,0.52,0.54,0,0,151
0.87,3,0,4,0.33,0.36,3,2,3
0.62,1,0,3,0.74,0.78,0,5,102
0.7,1,0,1,0.29,0.28,0,5,30
0.76,2,0,1,0.39,0.38,9,0,20
0.48,1,0,4,0.27,0.28,20,5,137
0.67,1,0,2,0.42,0.42,4,3,1
0.83,3,0,3,0.52,0.54,10,2,106
0.51,1,0,2,0.45,0.46,9,4,170
0.41,1,0,2,0.62,0.62,14,1,162
0.72,1,0,3,0.48,0.5,5,3,48
0.48,1,0,1,0.48,0.5,16,4,142
0.65,2,0,1,0.23,0.26,2,3,1
0.74,1,0,3,0.64,0.68,22,4,174
0.54,1,0,4,0.42,0.42,4,0,12
0.5,1,0,1,0.15,0.14,7,6,24
0.87,2,0,4,0.41,0.4,2,2,3
0.7,1,0,3,0.68,0.72,2,2,13
0.74,1,0,3,0.7,0.72,1,4,31
0.84,1,0,3,0.67,0.7,2,3,6
0.89,1,0,3,0.59,0.66,3,2,4
0.65,2,0,3,0.65,0.7,8,6,118
0.61,1,0,3,0.65,0.7,22,3,226
0.65,2,0,1,0.26,0.24,23,5,59
0.52,1,0,3,0.71,0.78,22,6,209
0.82,2,0,1,0.41,0.4,23,4,91
0.68,2,0,2,0.52,0.54,10,4,147
0.31,1,0,3,0.7,0.8,14,3,188
0.83,1,0,2,0.61,0.66,4,3,7
0.69,1,0,3,0.61,0.64,3,1,6
0.78,1,0,3,0.61,0.66,3,3,7
0.93,3,0,4,0.2,0.22,18,6,43
0.6,2,0,1,0.29,0.24,8,6,57
0.38,2,0,2,0.24,0.26,23,5,39
0.65,1,0,3,0.65,0.7,9,5,218
0.59,1,0,1,0.21,0.14,10,4,108
0.54,2,0,4,0.44,0.44,13,2,181
0.54,1,0,1,0.15,0.14,8,3,235
0.52,1,0,4,0.5,0.52,15,4,162
0.76,2,1,4,0.33,0.34,7,1,154
0.53,1,0,2,0.33,0.36,19,6,148
0.79,1,0,4,0.64,0.68,11,1,159
0.82,1,0,2,0.48,0.5,6,6,31
0.83,2,0,2,0.58,0.62,11,4,84
0.87,2,0,1,0.41,0.4,17,3,253
0.7,1,0,3,0.73,0.76,22,5,202
0.43,1,0,2,0.53,0.56,13,3,273
0.68,1,0,3,0.5,0.52,19,6,256
0.63,1,0,3,0.79,0.8,23,5,164
0.39,1,0,4,0.52,0.54,19,5,248
0.8,1,0,1,0.2,0.18,5,1,9
0.56,2,0,1,0.33,0.3,22,4,107
0.48,1,0,1,0.2,0.24,20,3,75
0.41,1,0,4,0.21,0.24,3,5,2
0.93,3,0,1,0.38,0.36,7,4,205
0.69,1,0,2,0.61,0.62,12,1,187
0.57,1,0,2,0.62,0.64,10,5,216
0.88,2,0,3,0.56,0.62,5,6,15
0.88,2,0,4,0.5,0.52,5,2,20
0.51,1,0,3,0.67,0.74,0,3,37
0.69,1,0,3,0.62,0.66,2,3,6
0.47,1,0,1,0.18,0.2,22,5,65
0.94,2,1,2,0.56,0.64,7,1,31
0.89,3,0,3,0.58,0.64,18,3,237
0.46,1,0,2,0.62,0.6,10,3,203
0.61,1,0,1,0.26,0.2,3,4,4
0.77,1,0,4,0.44,0.44,1,2,11
0.78,1,0,3,0.58,0.6,5,3,40
0.21,1,0,1,0.15,0.2,13,5,73
1.0,3,0,4,0.44,0.44,13,3,33
1.0,2,0,1,0.42,0.42,6,5,72
0.24,2,0,2,0.64,0.7,20,1,173
0.54,1,0,1,0.42,0.42,19,6,92
0.6,2,0,1,0.23,0.22,6,1,88
0.7,2,0,4,0.23,0.24,1,5,28
0.78,1,0,2,0.61,0.66,6,5,104
0.51,1,0,1,0.21,0.18,22,4,41
0.44,1,0,1,0.44,0.44,22,1,92
0.87,3,0,4,0.41,0.4,21,1,114
0.61,1,0,1,0.35,0.32,4,5,2
0.66,2,0,3,0.7,0.74,5,5,38
0.63,1,0,2,0.5,0.52,8,0,86
0.77,1,0,4,0.47,0.48,1,3,11
0.3,1,0,3,0.65,0.74,11,3,209
0.69,1,0,3,0.61,0.64,4,0,13
0.94,1,0,2,0.44,0.44,5,5,28
0.69,1,0,1,0.21,0.2,5,4,4
0.32,1,0,2,0.21,0.24,1,2,4
0.58,2,0,2,0.41,0.4,6,4,75
0.83,1,0,3,0.61,0.66,6,4,167
0.44,1,0,3,0.76,0.84,11,4,260
0.82,1,0,2,0.41,0.4,6,1,54
0.88,1,0,2,0.48,0.5,23,4,112
0.48,1,0,3,0.67,0.74,21,3,245
0.49,1,0,2,0.52,0.54,23,4,166
0.68,1,0,2,0.53,0.56,22,6,274
0.88,1,0,4,0.45,0.46,21,4,195
0.35,3,0,3,0.85,0.92,15,3,194
0.6,1,0,1,0.23,0.24,1,5,9
0.94,1,0,2,0.5,0.52,2,0,68
0.75,1,0,4,0.32,0.28,5,5,5
0.4,1,0,1,0.33,0.36,14,5,95
0.94,2,0,2,0.44,0.44,0,0,80
0.82,1,0,1,0.45,0.46,1,0,113
0.65,2,0,2,0.65,0.7,1,0,76
0.7,1,0,3,0.68,0.72,1,6,80
0.39,1,0,1,0.5,0.52,13,4,218
0.48,1,0,1,0.27,0.26,2,5,11
0.35,1,0,2,0.85,0.92,12,4,140
0.5,1,0,1,0.39,0.38,16,5,181
0.49,1,0,4,0.27,0.3,13,0,228
0.81,2,0,2,0.55,0.58,11,3,184
0.75,2,0,1,0.24,0.24,16,2,64
0.83,3,0,2,0.58,0.62,21,4,188
0.58,1,0,3,0.71,0.76,10,4,198
0.38,1,0,1,0.45,0.46,13,0,221
0.62,1,0,4,0.44,0.44,23,6,179
0.41,1,0,2,0.45,0.46,12,4,259
0.52,1,0,3,0.7,0.76,16,3,277
1.0,3,0,1,0.42,0.42,14,1,25
0.88,1,0,3,0.55,0.6,5,0,6
0.89,1,0,3,0.59,0.66,2,0,84
0.72,1,0,2,0.5,0.52,2,6,40
0.56,1,0,3,0.79,0.82,0,0,147
0.67,1,0,2,0.42,0.42,0,0,96
0.79,1,0,3,0.64,0.68,3,5,6
0.44,1,0,2,0.64,0.68,22,0,134
0.38,1,0,4,0.42,0.42,15,5,267
0.56,1,1,1,0.27,0.28,1,1,10
0.88,1,0,2,0.55,0.58,2,1,8
0.8,1,0,1,0.27,0.22,2,6,32
0.83,3,0,3,0.64,0.68,23,0,123
0.94,2,0,3,0.52,0.54,3,3,6
0.83,2,0,4,0.5,0.52,14,4,92
0.93,3,0,2,0.3,0.34,9,3,40
0.65,3,0,3,0.62,0.66,10,6,258
0.46,1,0,1,0.12,0.14,21,4,40
0.53,1,0,3,0.8,0.84,15,1,164
0.94,3,0,3,0.52,0.6,23,1,70
0.74,2,0,3,0.62,0.66,14,3,179
0.78,1,0,2,0.55,0.58,22,2,83
0.35,1,0,1,0.44,0.44,22,2,129
0.43,2,1,1,0.18,0.18,3,1,2
0.63,1,0,4,0.5,0.52,23,4,114
0.46,1,0,2,0.41,0.4,15,2,68
0.62,1,0,1,0.33,0.36,11,5,142
0.76,1,0,4,0.33,0.34,7,2,254
0.93,2,0,1,0.3,0.32,21,3,62
0.26,1,0,3,0.74,0.86,15,3,140
0.42,1,0,3,0.64,0.7,22,4,207
0.28,1,0,1,0.45,0.46,14,3,82
0.93,1,0,4,0.29,0.24,6,0,4
0.7,1,0,2,0.7,0.74,10,2,183
0.84,2,0,3,0.67,0.7,6,3,173
0.77,2,0,2,0.44,0.44,8,0,59
0.35,1,0,4,0.41,0.4,17,0,245
0.88,3,0,2,0.52,0.54,8,1,156
0.87,1,0,4,0.39,0.38,5,2,36
0.59,1,0,2,0.5,0.52,3,6,18
0.66,2,0,4,0.41,0.4,10,1,101
0.58,1,1,2,0.71,0.76,20,1,237
0.57,2,0,1,0.3,0.32,10,5,78
0.66,2,0,4,0.33,0.36,22,0,74
0.73,2,0,3,0.61,0.64,5,6,14
0.81,1,0,1,0.33,0.36,11,6,56
0.6,1,0,1,0.24,0.24,1,1,5
0.76,2,0,2,0.33,0.34,7,4,160
0.89,3,0,3,0.67,0.7,1,1,18
0.49,1,0,2,0.52,0.54,21,6,182
0.75,1,1,4,0.26,0.24,5,4,8
0.94,3,0,3,0.52,0.54,23,2,58
0.62,1,0,3,0.68,0.72,5,4,29
0.78,1,0,2,0.58,0.6,0,3,47
0.73,1,0,2,0.61,0.64,3,0,29
0.53,1,0,1,0.09,0.08,7,0,6
0.49,1,0,1,0.27,0.3,13,4,118
0.65,1,0,3,0.65,0.7,23,3,105
0.48,1,0,3,0.68,0.76,13,3,236
0.6,2,0,1,0.24,0.26,23,6,32
0.8,1,1,4,0.23,0.22,4,4,3
0.63,1,0,2,0.48,0.5,6,0,25
0.6,1,0,1,0.23,0.24,7,1,280
0.88,1,0,3,0.56,0.62,6,1,145
0.94,3,0,4,0.53,0.56,17,3,181
0.84,1,0,3,0.67,0.7,23,1,87
0.88,2,0,4,0.48,0.5,2,2,5
0.61,1,0,2,0.65,0.7,6,6,40
0.62,2,0,3,0.68,0.72,10,3,195
0.31,1,0,1,0.62,0.6,14,4,81
0.41,1,0,1,0.27,0.26,12,2,138
0.88,3,0,3,0.55,0.6,21,0,155
0.63,1,0,2,0.5,0.52,2,3,9
0.38,1,0,2,0.45,0.46,12,4,199
0.8,2,0,1,0.12,0.12,8,2,114
0.74,1,0,3,0.67,0.7,0,2,60
0.74,1,0,3,0.7,0.72,21,1,278
0.69,1,0,2,0.59,0.6,23,5,176
0.7,1,0,3,0.77,0.78,22,3,169
0.71,1,1,4,0.36,0.34,20,4,52
0.77,3,0,2,0.42,0.42,1,4,13
0.74,2,0,2,0.62,0.66,14,5,242
0.77,1,0,3,0.52,0.54,6,3,111
0.66,1,0,4,0.35,0.36,23,0,59
0.69,2,0,1,0.21,0.2,10,1,120
0.83,1,0,3,0.61,0.66,23,6,208
0.43,1,0,3,0.62,0.62,11,1,236
0.46,1,0,1,0.33,0.36,16,6,171
0.88,3,0,2,0.53,0.56,4,3,5
0.33,1,1,4,0.45,0.46,16,4,182
0.69,1,0,1,0.21,0.22,3,2,2
0.84,1,0,3,0.67,0.7,23,3,150
0.65,1,0,2,0.64,0.68,11,2,172
0.88,1,0,2,0.56,0.62,4,0,14
0.67,1,0,4,0.44,0.44,1,2,13
0.61,1,0,1,0.32,0.34,14,0,86
0.38,1,0,1,0.42,0.42,14,2,106
0.3,1,0,3,0.74,0.86,14,2,147
0.38,1,0,1,0.24,0.24,15,5,68
0.75,1,0,2,0.24,0.24,2,6,21
0.89,2,0,3,0.58,0.64,23,2,103
0.69,1,0,1,0.23,0.22,18,6,68
0.47,1,0,3,0.8,0.86,15,1,237
0.94,3,0,4,0.41,0.4,11,2,32
0.93,3,0,2,0.21,0.24,23,3,12
0.34,1,0,2,0.64,0.7,14,1,200
0.87,1,0,4,0.41,0.4,0,4,24
1.0,3,0,1,0.29,0.32,18,0,23
0.52,2,0,4,0.29,0.3,4,1,16
0.71,1,1,4,0.35,0.36,21,4,26
0.65,1,0,4,0.27,0.26,5,0,5
0.44,2,0,1,0.21,0.24,18,0,125
0.83,1,0,2,0.58,0.62,2,3,4
0.88,3,0,4,0.55,0.6,2,5,10
0.89,2,0,3,0.58,0.64,7,0,25
0.88,3,0,2,0.47,0.48,8,2,226
0.42,1,0,1,0.29,0.32,4,2,2
0.71,1,0,2,0.35,0.36,8,6,160
0.78,1,0,2,0.59,0.64,11,2,224
0.76,3,0,1,0.36,0.34,15,4,53
0.4,2,0,1,0.33,0.36,13,2,173
0.3,1,0,3,0.65,0.74,14,1,225
0.77,2,0,4,0.5,0.52,1,3,16
0.76,2,1,4,0.41,0.4,21,1,151
0.81,3,0,1,0.29,0.3,7,2,126
0.81,1,0,4,0.36,0.36,20,0,116
0.73,2,0,2,0.52,0.54,2,2,5
0.74,1,0,3,0.67,0.7,23,1,150
0.88,1,0,2,0.48,0.5,2,0,72
0.74,2,0,1,0.15,0.16,7,0,13
0.87,3,0,1,0.26,0.24,17,3,155
0.53,1,0,2,0.62,0.6,5,2,30
0.33,1,0,1,0.27,0.32,15,6,153
0.61,1,0,2,0.61,0.62,20,6,248
0.56,2,0,4,0.52,0.54,2,6,92
0.69,1,0,2,0.61,0.64,18,0,270
0.87,2,0,1,0.41,0.4,10,6,168
0.94,2,0,4,0.45,0.46,0,1,17
0.73,1,0,2,0.61,0.64,0,4,45
0.94,1,0,3,0.53,0.56,22,2,148
0.77,1,0,3,0.5,0.52,5,0,55
0.7,1,0,3,0.65,0.7,10,3,142
0.77,1,0,4,0.47,0.48,11,2,207
0.56,1,0,1,0.29,0.28,9,0,45
0.48,1,0,3,0.68,0.76,13,2,192
0.79,1,0,3,0.64,0.68,5,0,10
0.51,2,0,2,0.67,0.72,13,2,249
0.51,1,0,1,0.23,0.2,2,4,4
0.87,2,0,4,0.36,0.36,11,1,123
0.45,1,0,1,0.29,0.32,11,0,256
1.0,1,0,1,0.26,0.26,21,6,56
0.6,2,0,4,0.23,0.24,11,0,188
0.52,1,0,1,0.29,0.3,2,5,6
0.26,1,0,2,0.42,0.42,0,6,94
0.68,2,0,4,0.53,0.56,10,2,102
0.69,1,0,2,0.61,0.64,2,0,73
0.65,1,0,4,0.3,0.3,4,6,11
0.87,3,0,4,0.33,0.36,14,4,64
0.7,1,1,1,0.27,0.26,23,1,29
0.55,1,0,4,0.21,0.22,6,4,124
0.78,1,0,3,0.59,0.64,5,4,27
0.66,1,1,4,0.33,0.32,0,4,46
0.48,1,0,3,0.65,0.7,22,5,167
0.83,1,0,3,0.61,0.66,1,5,28
0.49,1,0,2,0.79,0.84,11,3,188
0.51,2,0,1,0.2,0.18,23,5,15
0.4,1,0,1,0.39,0.38,23,6,50
0.58,2,0,3,0.71,0.76,12,1,278
0.48,1,0,2,0.5,0.52,4,5,6
0.84,1,0,3,0.67,0.7,1,3,13
0.66,1,0,3,0.7,0.74,15,5,188
0.69,2,0,1,0.61,0.62,15,2,244
0.8,1,0,4,0.26,0.22,5,5,23
0.88,3,0,2,0.48,0.5,6,5,82
0.93,1,0,1,0.33,0.34,13,3,75
0.65,2,0,2,0.61,0.64,21,2,223
0.33,1,0,1,0.14,0.1,14,6,75
0.87,1,0,4,0.33,0.3,2,3,2
0.69,2,0,3,0.64,0.68,23,5,178
0.6,1,0,1,0.24,0.24,5,0,7
0.87,2,0,1,0.35,0.36,20,5,100
0.45,1,0,4,0.5,0.52,10,1,135
0.65,2,0,3,0.62,0.66,1,4,24
0.61,1,1,2,0.61,0.62,1,1,28
0.56,2,0,2,0.29,0.3,5,3,7
0.52,1,0,4,0.5,0.52,10,4,129
0.88,2,0,3,0.55,0.6,0,0,113
0.74,2,0,3,0.62,0.66,8,6,162
0.36,1,0,1,0.5,0.52,14,3,175
0.47,1,0,4,0.41,0.4,11,5,251
0.71,1,0,4,0.35,0.36,4,0,21
0.81,1,0,1,0.3,0.28,22,1,37
0.3,1,0,1,0.24,0.26,16,1,76
0.41,1,0,4,0.62,0.66,15,5,270
0.7,1,0,1,0.27,0.26,0,6,86
0.45,1,0,4,0.29,0.32,10,3,171
0.81,3,0,2,0.35,0.36,0,0,36
0.69,1,0,3,0.64,0.68,10,1,141
0.58,1,1,1,0.12,0.1,9,1,96
0.86,3,1,1,0.14,0.16,23,1,4
0.5,2,0,1,0.33,0.36,17,5,228
0.82,1,0,4,0.45,0.46,8,6,103
0.87,2,0,4,0.41,0.4,1,4,11
1.0,3,0,2,0.33,0.32,3,6,4
0.65,1,0,2,0.27,0.28,5,0,5
0.89,2,0,4,0.58,0.64,4,4,10
0.83,1,0,4,0.53,0.56,1,6,141
0.88,1,0,2,0.55,0.6,4,4,2
0.79,1,0,3,0.7,0.72,9,3,219
0.68,1,0,2,0.53,0.56,8,0,119
0.64,1,0,1,0.18,0.2,5,2,2
0.53,2,0,2,0.62,0.62,2,4,9
0.49,1,0,4,0.32,0.34,11,4,102
0.43,1,0,3,0.62,0.6,11,3,247
0.89,2,0,3,0.59,0.66,22,6,168
0.77,1,0,3,0.5,0.52,4,2,6
0.52,1,0,2,0.53,0.56,22,5,251
0.33,1,1,2,0.7,0.8,15,1,275
0.83,1,0,3,0.56,0.6,4,3,9
0.76,1,0,1,0.41,0.4,14,4,141
0.56,1,0,3,0.52,0.54,4,2,5
0.59,1,0,1,0.18,0.2,6,2,46
0.52,2,0,1,0.21,0.24,7,0,14
0.52,1,0,1,0.27,0.28,15,2,65
0.5,1,0,4,0.36,0.36,18,6,237
0.43,1,0,1,0.53,0.56,11,4,168
0.87,3,0,1,0.26,0.24,14,1,46
0.93,3,0,2,0.3,0.34,8,3,79
0.87,3,0,1,0.27,0.22,17,1,152
0.52,2,0,1,0.33,0.3,6,0,2
0.59,1,0,1,0.14,0.14,20,1,81
0.87,2,0,4,0.26,0.24,4,6,6
0.39,2,0,4,0.3,0.34,13,5,137
0.59,1,0,2,0.45,0.46,19,4,226
0.59,1,0,2,0.5,0.52,0,5,70
0.75,2,0,4,0.26,0.24,7,6,48
0.41,1,0,1,0.21,0.22,12,6,219
0.88,2,0,4,0.56,0.62,8,0,86
0.83,1,0,3,0.64,0.68,22,3,184
0.45,2,0,2,0.52,0.54,10,1,90
0.38,1,0,2,0.42,0.42,22,5,158
0.47,1,0,2,0.62,0.66,11,4,237
0.69,1,0,3,0.61,0.64,23,1,88
0.6,2,0,1,0.23,0.24,9,0,47
0.59,1,0,1,0.48,0.5,22,4,76
0.83,3,0,2,0.55,0.58,3,2,6
0.6,1,0,2,0.53,0.56,1,4,33
0.7,1,0,4,0.65,0.7,14,1,154
0.53,1,0,3,0.92,0.9,15,4,133
0.73,1,0,2,0.59,0.62,2,1,10
0.93,3,0,1,0.24,0.22,6,3,18
0.66,1,0,3,0.7,0.74,21,1,202
0.56,1,0,4,0.52,0.54,0,1,37
0.38,1,0,1,0.27,0.28,17,3,250
1.0,3,0,4,0.41,0.4,17,3,52
0.87,2,0,1,0.24,0.24,14,6,98
0.83,2,0,2,0.5,0.52,11,5,146
0.74,1,0,3,0.64,0.68,7,1,277
0.64,1,0,1,0.18,0.16,9,6,33
0.71,1,0,2,0.36,0.36,3,5,9
0.71,2,0,1,0.33,0.36,11,0,70
0.43,1,0,3,0.73,0.8,10,1,174
0.87,2,0,1,0.32,0.28,1,2,4
0.61,1,0,2,0.62,0.66,9,3,197
0.83,1,0,2,0.56,0.6,1,1,14
0.5,1,0,1,0.41,0.4,4,3,1
0.3,1,0,1,0.23,0.24,17,1,157
0.46,1,0,4,0.3,0.34,23,4,87
0.68,1,0,1,0.15,0.12,5,2,4
0.94,1,0,4,0.55,0.62,19,5,248
0.89,1,0,2,0.64,0.68,1,2,17
0.65,1,0,4,0.32,0.3,1,3,15
0.88,2,0,4,0.55,0.6,12,2,104
0.72,2,0,1,0.47,0.48,14,5,202
0.6,1,0,1,0.21,0.24,6,5,68
0.71,2,0,2,0.39,0.38,22,6,156
0.74,1,0,3,0.62,0.66,3,2,5
0.25,1,0,1,0.36,0.34,19,6,184
0.34,1,0,2,0.64,0.7,12,3,211
0.39,1,0,3,0.77,0.86,15,2,164
0.58,2,0,2,0.41,0.4,22,2,70
0.7,2,0,1,0.23,0.24,22,0,21
0.46,1,0,4,0.33,0.36,16,3,226
0.69,1,0,1,0.23,0.22,5,6,2
0.44,1,0,1,0.26,0.26,22,6,100
0.7,1,0,4,0.24,0.24,5,6,11
0.61,1,0,4,0.32,0.32,10,6,273
0.71,1,0,4,0.42,0.42,4,3,5
0.59,2,0,1,0.47,0.48,18,6,152
0.88,2,0,2,0.55,0.58,7,3,246
0.54,1,0,1,0.14,0.1,5,5,8
0.4,1,0,1,0.23,0.2,20,4,70
0.53,1,0,4,0.35,0.34,21,6,166
0.63,3,0,3,0.83,0.82,22,5,163
0.7,2,0,4,0.3,0.32,4,4,6
0.34,1,0,1,0.33,0.36,15,4,119
0.88,3,0,4,0.45,0.46,22,0,40
0.53,2,0,4,0.32,0.36,12,2,226
0.76,1,0,4,0.41,0.4,7,6,57
0.39,1,0,2,0.52,0.54,9,5,230
0.56,2,0,1,0.21,0.26,15,4,120
0.77,3,0,2,0.5,0.52,0,3,27
0.83,1,0,3,0.56,0.6,0,6,207
0.55,2,0,3,0.68,0.74,15,1,202
0.51,2,0,4,0.29,0.32,11,3,147
0.77,2,0,2,0.42,0.42,3,4,4
0.6,1,0,1,0.27,0.26,22,0,191
0.87,2,0,1,0.27,0.22,20,2,83
0.53,2,0,1,0.29,0.32,14,2,124
0.6,2,0,1,0.26,0.24,11,4,122
0.46,1,0,1,0.33,0.36,20,0,67
0.62,2,0,3,0.74,0.78,10,1,200
0.41,1,0,3,0.79,0.86,15,2,166
0.56,1,0,1,0.27,0.28,22,2,106
0.25,1,0,1,0.35,0.34,17,3,222
0.59,1,0,1,0.26,0.2,6,4,41
0.82,1,0,2,0.45,0.46,13,0,263
0.37,1,0,4,0.53,0.56,11,1,238
0.93,3,0,1,0.21,0.22,4,3,1
0.69,2,0,3,0.24,0.68,21,5,255
0.53,2,0,4,0.35,0.36,19,1,251
0.71,1,0,1,0.39,0.38,4,6,10
0.78,1,0,2,0.59,0.64,0,4,54
0.93,3,0,2,0.24,0.24,7,5,95
0.45,1,0,4,0.48,0.5,11,5,174
0.71,2,0,2,0.33,0.36,10,5,73
0.86,2,0,1,0.26,0.2,12,2,55
0.49,2,0,3,0.79,0.84,14,4,138
0.3,1,0,1,0.42,0.42,13,3,93
0.61,1,0,3,0.61,0.62,4,4,11
0.84,2,0,3,0.67,0.7,2,0,66
0.82,1,0,2,0.42,0.42,4,1,4
0.37,1,0,1,0.21,0.22,17,0,105
0.29,1,0,1,0.3,0.34,17,1,233
0.59,2,0,1,0.14,0.14,4,4,1
0.41,1,0,2,0.71,0.8,15,1,259
0.41,1,0,4,0.44,0.44,10,4,204
0.94,2,0,1,0.41,0.4,22,6,28
0.44,1,0,3,0.79,0.86,16,2,202
0.51,1,0,3,0.67,0.72,13,1,260
0.87,3,0,4,0.3,0.32,7,2,107
0.48,1,0,4,0.48,0.5,14,2,150
0.38,1,0,1,0.23,0.24,16,0,99
0.71,1,0,4,0.39,0.38,21,3,168
0.53,1,0,1,0.32,0.34,1,4,6
0.37,1,0,3,0.65,0.72,11,4,148
0.52,1,1,2,0.52,0.54,13,5,180
0.77,1,0,2,0.44,0.44,5,1,36
0.93,3,0,2,0.23,0.24,6,5,28
0.7,2,0,1,0.24,0.24,21,5,43
0.83,2,0,4,0.61,0.66,16,2,258
0.6,2,0,1,0.27,0.26,10,2,98
0.83,2,0,4,0.58,0.64,13,4,162
0.56,1,0,1,0.23,0.28,10,4,75
0.66,1,0,3,0.73,0.76,23,6,222
0.88,2,0,2,0.48,0.5,7,6,70
0.62,1,0,3,0.74,0.78,5,0,6
0.68,1,0,2,0.52,0.54,6,6,47
0.88,2,0,2,0.53,0.56,6,3,126
0.39,1,0,1,0.29,0.32,11,0,112
0.44,1,0,1,0.2,0.22,0,1,5
0.5,1,0,2,0.62,0.62,0,2,22
0.61,1,0,4,0.3,0.34,23,3,51
0.64,1,0,1,0.18,0.16,7,1,85
0.67,1,0,2,0.42,0.42,5,6,13
0.46,1,0,1,0.32,0.34,20,1,129
0.73,1,0,3,0.53,0.56,4,3,7
0.4,2,0,1,0.2,0.2,14,5,50
0.44,1,0,2,0.21,0.22,4,6,6
0.69,1,0,4,0.23,0.22,5,1,41
0.65,2,1,1,0.29,0.3,21,2,34
0.71,1,0,2,0.33,0.34,4,2,2
0.8,1,0,4,0.26,0.2,1,2,4
0.5,2,0,4,0.42,0.42,14,3,224
0.88,3,0,2,0.53,0.56,9,1,186
0.23,1,0,2,0.5,0.52,23,3,131
0.55,1,0,4,0.24,0.22,2,0,41
0.83,1,0,3,0.58,0.62,7,6,44
0.93,1,0,1,0.35,0.36,5,5,8
0.74,1,0,3,0.67,0.7,23,4,105
0.78,1,0,3,0.59,0.64,8,0,94
0.47,3,0,2,0.47,0.48,10,3,147
0.54,1,0,3,0.65,0.7,23,4,226
0.25,1,0,2,0.29,0.34,23,1,48
0.42,1,0,4,0.48,0.5,21,6,168
0.77,1,0,2,0.5,0.52,0,4,59
0.76,1,0,2,0.39,0.38,0,4,21
0.63,1,0,2,0.45,0.46,7,1,168
0.38,1,0,1,0.42,0.42,16,3,231
0.47,1,0,2,0.2,0.2,3,6,9
0.36,1,0,2,0.47,0.48,13,4,203
0.83,1,0,3,0.64,0.68,22,6,162
0.51,1,0,1,0.21,0.22,10,0,79
1.0,2,0,2,0.5,0.6,6,4,98
0.94,2,0,1,0.44,0.44,1,0,17
0.76,1,0,1,0.32,0.32,1,3,12
0.43,1,0,1,0.14,0.14,11,0,99
0.69,1,0,1,0.2,0.16,0,6,30
0.21,1,0,1,0.32,0.32,15,5,74
0.52,1,0,3,0.53,0.56,23,0,92
0.63,2,0,3,0.79,0.8,14,5,216
0.93,3,0,1,0.32,0.32,3,1,1
0.83,1,0,3,0.61,0.66,3,0,51
0.83,1,0,3,0.61,0.66,2,1,10
0.7,1,0,4,0.26,0.24,23,4,61
0.55,1,0,3,0.24,0.74,10,5,231
0.54,2,0,4,0.44,0.44,20,5,184
0.55,1,0,2,0.45,0.46,19,5,270
0.74,1,0,3,0.62,0.66,5,0,17
0.87,2,0,1,0.29,0.3,3,6,2
0.82,2,1,2,0.39,0.38,22,5,80
0.25,1,0,2,0.39,0.38,21,1,186
0.87,1,0,4,0.29,0.28,4,3,10
0.7,1,0,3,0.7,0.74,9,3,209
0.82,1,0,4,0.41,0.4,5,2,27
0.89,1,0,3,0.58,0.64,2,6,55
